,epidemiological_week,date,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,estimated_population_2019,is_last,is_repeated
10340,19,2020-05-05,22,MG,Goianá,3127388.0,city,2,50.42864,0,0,0,0.0,3966.0,False,False
10341,19,2020-05-05,41,MG,Governador Valadares,3127701.0,city,28,10.00411,0,3,0,0.1071,279885.0,False,False
10342,19,2020-05-05,22,MG,Guaranésia,3128303.0,city,1,5.25735,0,0,0,0.0,19021.0,False,False
10343,19,2020-05-05,19,MG,Guaxupé,3128709.0,city,3,5.77845,0,0,0,0.0,51917.0,False,False
10344,19,2020-05-05,40,MG,Guimarânia,3128907.0,city,1,12.43936,0,0,0,0.0,8039.0,False,False
10345,19,2020-05-05,7,MG,Ibiaí,3129608.0,city,1,11.91185,0,0,0,0.0,8395.0,False,False
10346,19,2020-05-05,25,MG,Ibirité,3129806.0,city,11,6.10419,0,0,0,0.0,180204.0,False,False
10347,19,2020-05-05,6,MG,Icaraí de Minas,3130051.0,city,1,8.34028,0,0,0,0.0,11990.0,False,False
10348,19,2020-05-05,4,MG,Igarapé,3130101.0,city,2,4.6463,1,0,0,0.0,43045.0,False,False
10349,19,2020-05-05,10,MG,Imbé de Minas,3130556.0,city,1,14.486460000000001,0,0,0,0.0,6903.0,False,False
10350,19,2020-05-05,46,MG,Importados/Indefinidos,,city,35,,2,0,0,0.0,,False,False
10351,19,2020-05-05,28,MG,Ipaba,3131158.0,city,3,16.12296,1,0,0,0.0,18607.0,False,False
10352,19,2020-05-05,55,MG,Ipatinga,3131307.0,city,21,7.972360000000001,4,0,0,0.0,263410.0,False,False
10353,19,2020-05-05,12,MG,Ipiaçu,3131406.0,city,1,23.69107,0,1,0,1.0,4221.0,False,False
10354,19,2020-05-05,25,MG,Ipuiúna,3131505.0,city,1,9.921619999999999,0,0,0,0.0,10079.0,False,False
10355,19,2020-05-05,33,MG,Itabira,3131703.0,city,10,8.32917,0,1,0,0.1,120060.0,False,False
10356,19,2020-05-05,3,MG,Itacarambi,3132107.0,city,1,5.50873,0,0,0,0.0,18153.0,False,False
10357,19,2020-05-05,19,MG,Itaguara,3132206.0,city,2,14.9723,0,0,0,0.0,13358.0,False,False
10358,19,2020-05-05,26,MG,Itajubá,3132404.0,city,11,11.35554,0,0,0,0.0,96869.0,False,False
10359,19,2020-05-05,10,MG,Itamonte,3133006.0,city,2,12.83779,0,0,0,0.0,15579.0,False,False
10360,19,2020-05-05,27,MG,Itanhandu,3133105.0,city,5,32.613659999999996,0,0,0,0.0,15331.0,False,False
10361,19,2020-05-05,17,MG,Itaobim,3133303.0,city,1,4.74789,0,0,0,0.0,21062.0,False,False
10362,19,2020-05-05,26,MG,Itapecerica,3133501.0,city,8,36.76133,0,0,0,0.0,21762.0,False,False
10363,19,2020-05-05,29,MG,Itapeva,3133600.0,city,3,30.665440000000004,1,0,0,0.0,9783.0,False,False
10364,19,2020-05-05,7,MG,Itatiaiuçu,3133709.0,city,2,17.94366,0,0,0,0.0,11146.0,False,False
10365,19,2020-05-05,20,MG,Itaúna,3133808.0,city,1,1.0728,0,0,0,0.0,93214.0,False,False
10366,19,2020-05-05,25,MG,Ituiutaba,3134202.0,city,3,2.86612,-1,0,0,0.0,104671.0,False,False
10367,19,2020-05-05,1,MG,Itumirim,3134301.0,city,1,16.60302,1,0,0,0.0,6023.0,False,False
10368,19,2020-05-05,25,MG,Jaboticatubas,3134608.0,city,2,9.92901,0,0,0,0.0,20143.0,False,False
10369,19,2020-05-05,31,MG,Janaúba,3135100.0,city,3,4.18714,0,0,0,0.0,71648.0,False,False
10370,19,2020-05-05,30,MG,Jeceaba,3135407.0,city,1,20.35831,0,0,0,0.0,4912.0,False,False
10371,19,2020-05-05,1,MG,Jequitinhonha,3135803.0,city,1,3.9384,1,0,0,0.0,25391.0,False,False
10372,19,2020-05-05,27,MG,João Monlevade,3136207.0,city,8,10.01126,3,0,0,0.0,79910.0,False,False
10373,19,2020-05-05,6,MG,Juatuba,3136652.0,city,1,3.7111300000000003,0,0,0,0.0,26946.0,False,False
10374,19,2020-05-05,53,MG,Juiz de Fora,3136702.0,city,223,39.200309999999995,42,6,0,0.0269,568873.0,False,False
10375,19,2020-05-05,44,MG,Lagoa da Prata,3137205.0,city,18,34.50589,0,0,0,0.0,52165.0,False,False
10376,19,2020-05-05,14,MG,Lagoa Dourada,3137403.0,city,0,,0,0,0,0.0,13009.0,False,False
10377,19,2020-05-05,17,MG,Lagoa Santa,3137601.0,city,6,9.29843,0,0,0,0.0,64527.0,False,False
10378,19,2020-05-05,35,MG,Lavras,3138203.0,city,7,6.745489999999999,0,0,0,0.0,103773.0,False,False
10379,19,2020-05-05,20,MG,Leopoldina,3138401.0,city,4,7.606439999999999,0,0,0,0.0,52587.0,False,False
10380,19,2020-05-05,3,MG,Lima Duarte,3138609.0,city,1,5.98874,0,0,0,0.0,16698.0,False,False
10381,19,2020-05-05,30,MG,Machado,3139003.0,city,2,4.7468699999999995,0,0,0,0.0,42133.0,False,False
10382,19,2020-05-05,1,MG,Mamonas,3139250.0,city,1,15.28351,1,0,0,0.0,6543.0,False,False
10383,19,2020-05-05,37,MG,Manhuaçu,3139409.0,city,3,3.3248699999999998,0,0,0,0.0,90229.0,False,False
10384,19,2020-05-05,8,MG,Manhumirim,3139508.0,city,0,,0,0,0,0.0,22707.0,False,False
10385,19,2020-05-05,47,MG,Mariana,3140001.0,city,18,29.64232,0,1,0,0.0556,60724.0,False,False
10386,19,2020-05-05,27,MG,Mário Campos,3140159.0,city,9,58.3809,7,1,0,0.1111,15416.0,False,False
10387,19,2020-05-05,15,MG,Maripá de Minas,3140209.0,city,1,33.63606,0,0,0,0.0,2973.0,False,False
10388,19,2020-05-05,24,MG,Marliéria,3140308.0,city,4,99.03441,0,0,0,0.0,4039.0,False,False
10389,19,2020-05-05,11,MG,Martinho Campos,3140506.0,city,1,7.46938,0,1,0,1.0,13388.0,False,False
10390,19,2020-05-05,22,MG,Matias Barbosa,3140803.0,city,0,,0,0,0,0.0,14468.0,False,False
10391,19,2020-05-05,30,MG,Matozinhos,3141108.0,city,1,2.6441,0,0,0,0.0,37820.0,False,False
10392,19,2020-05-05,9,MG,Minas Novas,3141801.0,city,1,3.1762200000000003,0,0,0,0.0,31484.0,False,False
10393,19,2020-05-05,7,MG,Moema,3142403.0,city,1,13.30318,0,0,0,0.0,7517.0,False,False
10394,19,2020-05-05,19,MG,Monte Azul,3142908.0,city,1,4.79524,0,0,0,0.0,20854.0,False,False
10395,19,2020-05-05,25,MG,Monte Carmelo,3143104.0,city,5,10.45828,0,0,0,0.0,47809.0,False,False
10396,19,2020-05-05,30,MG,Montes Claros,3143302.0,city,17,4.15302,0,2,1,0.1176,409341.0,False,False
10397,19,2020-05-05,13,MG,Morro da Garça,3143609.0,city,1,40.61738,0,1,0,1.0,2462.0,False,False
10398,19,2020-05-05,19,MG,Munhoz,3143807.0,city,3,49.7595,0,0,0,0.0,6029.0,False,False
10399,19,2020-05-05,38,MG,Muriaé,3143906.0,city,10,9.1943,0,0,0,0.0,108763.0,False,False
10400,19,2020-05-05,7,MG,Mutum,3144003.0,city,1,3.7065900000000003,0,0,0,0.0,26979.0,False,False
10401,19,2020-05-05,11,MG,Muzambinho,3144102.0,city,1,4.86169,0,0,0,0.0,20569.0,False,False
10402,19,2020-05-05,32,MG,Nanuque,3144300.0,city,2,4.90798,0,1,0,0.5,40750.0,False,False
10403,19,2020-05-05,18,MG,Nazareno,3144508.0,city,1,11.6171,0,0,0,0.0,8608.0,False,False
10404,19,2020-05-05,50,MG,Nova Lima,3144805.0,city,93,98.00925,5,0,0,0.0,94889.0,False,False
10405,19,2020-05-05,24,MG,Nova Serrana,3145208.0,city,4,3.8951,0,1,0,0.25,102693.0,False,False
10406,19,2020-05-05,20,MG,Novo Cruzeiro,3145307.0,city,2,6.38345,0,1,0,0.5,31331.0,False,False
10407,19,2020-05-05,4,MG,Ouro Branco,3145901.0,city,0,,0,0,0,0.0,39500.0,False,False
10408,19,2020-05-05,30,MG,Ouro Fino,3146008.0,city,3,8.91822,0,1,0,0.3333,33639.0,False,False
10409,19,2020-05-05,31,MG,Paracatu,3147006.0,city,16,17.17512,0,1,0,0.0625,93158.0,False,False
10410,19,2020-05-05,27,MG,Pará de Minas,3147105.0,city,5,5.3209,0,0,0,0.0,93969.0,False,False
10411,19,2020-05-05,31,MG,Paraisópolis,3147303.0,city,4,18.97263,0,2,0,0.5,21083.0,False,False
10412,19,2020-05-05,22,MG,Passos,3147907.0,city,1,0.872,0,0,0,0.0,114679.0,False,False
10413,19,2020-05-05,32,MG,Patos de Minas,3148004.0,city,17,11.14842,0,1,0,0.0588,152488.0,False,False
10414,19,2020-05-05,53,MG,Patrocínio,3148103.0,city,19,20.93502,0,1,0,0.0526,90757.0,False,False
10415,19,2020-05-05,1,MG,Pedra Dourada,3149002.0,city,1,39.9361,1,0,0,0.0,2504.0,False,False
10416,19,2020-05-05,9,MG,Pedro Leopoldo,3149309.0,city,1,1.55623,0,0,0,0.0,64258.0,False,False
10417,19,2020-05-05,24,MG,Perdões,3149903.0,city,7,32.725570000000005,0,0,0,0.0,21390.0,False,False
10418,19,2020-05-05,14,MG,Piedade dos Gerais,3150406.0,city,0,,0,0,0,0.0,4982.0,False,False
10419,19,2020-05-05,24,MG,Pirapetinga,3151107.0,city,1,9.3006,0,0,0,0.0,10752.0,False,False
10420,19,2020-05-05,26,MG,Pirapora,3151206.0,city,2,3.54434,0,0,0,0.0,56428.0,False,False
10421,19,2020-05-05,29,MG,Piumhi,3151503.0,city,2,5.76518,0,1,0,0.5,34691.0,False,False
10422,19,2020-05-05,5,MG,Planura,3151602.0,city,2,16.483970000000003,0,1,0,0.5,12133.0,False,False
10423,19,2020-05-05,10,MG,Poço Fundo,3151701.0,city,1,5.95557,0,0,0,0.0,16791.0,False,False
10424,19,2020-05-05,47,MG,Poços de Caldas,3151800.0,city,21,12.54503,0,2,0,0.0952,167397.0,False,False
10425,19,2020-05-05,5,MG,Porteirinha,3152204.0,city,1,2.6381,0,0,0,0.0,37906.0,False,False
10426,19,2020-05-05,16,MG,Porto Firme,3152303.0,city,1,8.86603,0,0,0,0.0,11279.0,False,False
10427,19,2020-05-05,1,MG,Poté,3152402.0,city,1,6.04047,1,0,0,0.0,16555.0,False,False
10428,19,2020-05-05,35,MG,Pouso Alegre,3152501.0,city,42,27.8631,0,3,1,0.0714,150737.0,False,False
10429,19,2020-05-05,11,MG,Presidente Juscelino,3153202.0,city,1,27.464979999999997,0,1,0,1.0,3641.0,False,False
10430,19,2020-05-05,4,MG,Raposos,3153905.0,city,1,6.11471,0,0,0,0.0,16354.0,False,False
10431,19,2020-05-05,34,MG,Ribeirão das Neves,3154606.0,city,11,3.2849699999999995,1,0,0,0.0,334858.0,False,False
10432,19,2020-05-05,40,MG,Sabará,3156700.0,city,14,10.26815,0,0,0,0.0,136344.0,False,False
10433,19,2020-05-05,38,MG,Santa Luzia,3157807.0,city,10,4.56342,0,0,0,0.0,219134.0,False,False
10434,19,2020-05-05,1,MG,Santa Margarida,3157906.0,city,1,6.16979,1,0,0,0.0,16208.0,False,False
10435,19,2020-05-05,27,MG,Santa Maria de Itabira,3158003.0,city,2,18.43828,0,0,0,0.0,10847.0,False,False
10436,19,2020-05-05,34,MG,Santana do Paraíso,3158953.0,city,5,14.4246,0,0,0,0.0,34663.0,False,False
10437,19,2020-05-05,6,MG,Santa Rita do Sapucaí,3159605.0,city,1,2.3116,0,0,0,0.0,43260.0,False,False
10438,19,2020-05-05,34,MG,Santo Antônio do Monte,3160405.0,city,3,10.6221,0,0,0,0.0,28243.0,False,False
10439,19,2020-05-05,18,MG,Santos Dumont,3160702.0,city,5,10.7557,0,1,0,0.2,46487.0,False,False
10440,19,2020-05-05,25,MG,São Brás do Suaçuí,3160900.0,city,2,53.50455,0,0,0,0.0,3738.0,False,False
10441,19,2020-05-05,14,MG,São Francisco,3161106.0,city,12,21.30568,0,2,0,0.1667,56323.0,False,False
10442,19,2020-05-05,14,MG,São Geraldo da Piedade,3161601.0,city,1,25.23978,0,1,0,1.0,3962.0,False,False
10443,19,2020-05-05,25,MG,São Gotardo,3162104.0,city,2,5.638730000000001,0,0,0,0.0,35469.0,False,False
10444,19,2020-05-05,41,MG,São João del Rei,3162500.0,city,8,8.8808,0,0,0,0.0,90082.0,False,False
10445,19,2020-05-05,28,MG,São João Nepomuceno,3162906.0,city,1,3.79348,0,0,0,0.0,26361.0,False,False
10446,19,2020-05-05,16,MG,São José da Lapa,3162955.0,city,2,8.41538,0,0,0,0.0,23766.0,False,False
10447,19,2020-05-05,26,MG,São Lourenço,3163706.0,city,10,21.80978,0,0,0,0.0,45851.0,False,False
10448,19,2020-05-05,10,MG,São Romão,3164209.0,city,3,24.31709,0,1,0,0.3333,12337.0,False,False
10449,19,2020-05-05,7,MG,São Sebastião do Oeste,3164605.0,city,3,44.280440000000006,0,0,0,0.0,6775.0,False,False
10450,19,2020-05-05,19,MG,São Sebastião do Paraíso,3164704.0,city,3,4.22797,0,1,0,0.3333,70956.0,False,False
10451,19,2020-05-05,22,MG,São Tomás de Aquino,3165107.0,city,2,28.485970000000002,0,1,0,0.5,7021.0,False,False
10452,19,2020-05-05,1,MG,São Vicente de Minas,3165305.0,city,2,25.796470000000003,2,0,0,0.0,7753.0,False,False
10453,19,2020-05-05,31,MG,Sarzedo,3165537.0,city,1,3.05325,0,0,0,0.0,32752.0,False,False
10454,19,2020-05-05,30,MG,Senador Amaral,3165578.0,city,6,112.0239,0,0,0,0.0,5356.0,False,False
10455,19,2020-05-05,5,MG,Senador José Bento,3165800.0,city,1,66.5779,0,0,0,0.0,1502.0,False,False
10456,19,2020-05-05,12,MG,Senhora do Porto,3166105.0,city,1,28.3849,0,0,0,0.0,3523.0,False,False
10457,19,2020-05-05,38,MG,Serra do Salitre,3166808.0,city,1,8.634089999999999,0,0,0,0.0,11582.0,False,False
10458,19,2020-05-05,50,MG,Sete Lagoas,3167202.0,city,7,2.9210599999999998,0,0,0,0.0,239639.0,False,False
10459,19,2020-05-05,17,MG,Sobrália,3167707.0,city,1,18.00828,0,0,0,0.0,5553.0,False,False
10460,19,2020-05-05,14,MG,Teófilo Otoni,3168606.0,city,17,12.09173,-1,0,0,0.0,140592.0,False,False
10461,19,2020-05-05,44,MG,Timóteo,3168705.0,city,10,11.13065,0,0,0,0.0,89842.0,False,False
10462,19,2020-05-05,34,MG,Toledo,3169109.0,city,6,95.87728,0,0,0,0.0,6258.0,False,False
10463,19,2020-05-05,8,MG,Três Corações,3169307.0,city,5,6.29073,1,0,0,0.0,79482.0,False,False
10464,19,2020-05-05,13,MG,Três Marias,3169356.0,city,1,3.09062,0,0,0,0.0,32356.0,False,False
10465,19,2020-05-05,18,MG,Três Pontas,3169406.0,city,10,17.62239,0,1,0,0.1,56746.0,False,False
10466,19,2020-05-05,12,MG,Tupaciguara,3169604.0,city,4,15.793420000000001,1,0,0,0.0,25327.0,False,False
10467,19,2020-05-05,30,MG,Ubá,3169901.0,city,5,4.3270599999999995,0,0,0,0.0,115552.0,False,False
10468,19,2020-05-05,47,MG,Uberaba,3170107.0,city,58,17.37656,1,4,0,0.069,333783.0,False,False
10469,19,2020-05-05,50,MG,Uberlândia,3170206.0,city,142,20.540860000000002,2,8,0,0.0563,691305.0,False,False
10470,19,2020-05-05,37,MG,Unaí,3170404.0,city,9,10.66629,1,0,0,0.0,84378.0,False,False
10471,19,2020-05-05,32,MG,Varginha,3170701.0,city,21,15.491520000000001,0,1,0,0.0476,135558.0,False,False
10472,19,2020-05-05,17,MG,Varzelândia,3170909.0,city,1,5.17598,0,1,0,1.0,19320.0,False,False
10473,19,2020-05-05,28,MG,Vazante,3171006.0,city,4,19.42691,0,0,0,0.0,20590.0,False,False
10474,19,2020-05-05,17,MG,Vespasiano,3171204.0,city,0,,0,0,0,0.0,127601.0,False,False
10475,19,2020-05-05,17,MG,Viçosa,3171303.0,city,3,3.8048900000000003,0,0,0,0.0,78846.0,False,False
10476,19,2020-05-05,59,MG,,31.0,state,2452,11.583089999999999,105,94,4,0.0383,21168791.0,False,False
10477,19,2020-05-04,23,MG,Abaeté,3100203.0,city,1,4.30348,0,0,0,0.0,23237.0,False,False
10478,19,2020-05-04,1,MG,Aimorés,3101102.0,city,1,3.9734599999999998,1,0,0,0.0,25167.0,False,False
10479,19,2020-05-04,11,MG,Além Paraíba,3101508.0,city,7,19.79526,0,0,0,0.0,35362.0,False,False
10480,19,2020-05-04,35,MG,Alfenas,3101607.0,city,6,7.500380000000001,0,0,0,0.0,79996.0,False,False
10481,19,2020-05-04,20,MG,Almenara,3101706.0,city,6,14.321179999999998,0,0,0,0.0,41896.0,False,False
10482,19,2020-05-04,27,MG,Alpercata,3101805.0,city,1,13.469829999999998,0,0,0,0.0,7424.0,False,False
10483,19,2020-05-04,6,MG,Alterosa,3102001.0,city,1,6.9127600000000005,0,0,0,0.0,14466.0,False,False
10484,19,2020-05-04,2,MG,Alto Jequitibá,3153509.0,city,1,12.02357,0,0,0,0.0,8317.0,False,False
10485,19,2020-05-04,34,MG,Araguari,3103504.0,city,9,7.67479,0,1,0,0.1111,117267.0,False,False
10486,19,2020-05-04,21,MG,Araxá,3104007.0,city,4,3.76545,0,1,0,0.25,106229.0,False,False
10487,19,2020-05-04,16,MG,Arceburgo,3104106.0,city,1,9.28333,0,0,0,0.0,10772.0,False,False
10488,19,2020-05-04,33,MG,Arcos,3104205.0,city,7,17.45984,0,0,0,0.0,40092.0,False,False
10489,19,2020-05-04,33,MG,Barbacena,3105608.0,city,11,8.01089,1,1,1,0.0909,137313.0,False,False
10490,19,2020-05-04,20,MG,Belmiro Braga,3106101.0,city,2,58.32604,0,1,0,0.5,3429.0,False,False
10491,19,2020-05-04,50,MG,Belo Horizonte,3106200.0,city,845,33.6376,199,20,0,0.0237,2512070.0,False,False
10492,19,2020-05-04,11,MG,Belo Oriente,3106309.0,city,1,3.7453199999999995,0,0,0,0.0,26700.0,False,False
10493,19,2020-05-04,11,MG,Belo Vale,3106408.0,city,1,12.96176,0,1,0,1.0,7715.0,False,False
10494,19,2020-05-04,43,MG,Betim,3106705.0,city,19,4.324669999999999,0,1,0,0.0526,439340.0,False,False
10495,19,2020-05-04,10,MG,Bicas,3106903.0,city,1,6.8994100000000005,0,0,0,0.0,14494.0,False,False
10496,19,2020-05-04,40,MG,Boa Esperança,3107109.0,city,9,22.42879,0,0,0,0.0,40127.0,False,False
10497,19,2020-05-04,43,MG,Bom Despacho,3107406.0,city,1,1.9760900000000001,0,0,0,0.0,50605.0,False,False
10498,19,2020-05-04,6,MG,Bom Repouso,3107901.0,city,2,18.96274,0,0,0,0.0,10547.0,False,False
10499,19,2020-05-04,23,MG,Bonfim,3108107.0,city,1,14.560279999999999,0,1,0,1.0,6868.0,False,False
10500,19,2020-05-04,26,MG,Borda da Mata,3108305.0,city,2,10.30291,0,0,0,0.0,19412.0,False,False
10501,19,2020-05-04,28,MG,Botelhos,3108404.0,city,3,20.03874,0,0,0,0.0,14971.0,False,False
10502,19,2020-05-04,12,MG,Brasília de Minas,3108602.0,city,5,15.457379999999999,0,0,0,0.0,32347.0,False,False
10503,19,2020-05-04,2,MG,Brumadinho,3109006.0,city,3,7.480739999999999,0,0,0,0.0,40103.0,False,False
10504,19,2020-05-04,4,MG,Bueno Brandão,3109105.0,city,1,9.09008,0,0,0,0.0,11001.0,False,False
10505,19,2020-05-04,9,MG,Caetanópolis,3109907.0,city,1,8.602889999999999,0,0,0,0.0,11624.0,False,False
10506,19,2020-05-04,18,MG,Caeté,3110004.0,city,4,8.944939999999999,1,0,0,0.0,44718.0,False,False
10507,19,2020-05-04,18,MG,Camanducaia,3110509.0,city,6,27.560859999999998,0,0,0,0.0,21770.0,False,False
10508,19,2020-05-04,29,MG,Cambuí,3110608.0,city,13,43.99174,0,0,0,0.0,29551.0,False,False
10509,19,2020-05-04,24,MG,Cambuquira,3110707.0,city,2,15.60793,0,0,0,0.0,12814.0,False,False
10510,19,2020-05-04,39,MG,Campo Belo,3111200.0,city,3,5.552569999999999,0,0,0,0.0,54029.0,False,False
10511,19,2020-05-04,43,MG,Campos Altos,3111507.0,city,1,6.467890000000001,0,0,0,0.0,15461.0,False,False
10512,19,2020-05-04,23,MG,Campos Gerais,3111606.0,city,1,3.47536,0,0,0,0.0,28774.0,False,False
10513,19,2020-05-04,34,MG,Capitólio,3112802.0,city,1,11.5848,0,1,0,1.0,8632.0,False,False
10514,19,2020-05-04,27,MG,Carangola,3113305.0,city,2,6.06061,1,0,0,0.0,33000.0,False,False
10515,19,2020-05-04,2,MG,Caratinga,3113404.0,city,1,1.08622,0,0,0,0.0,92062.0,False,False
10516,19,2020-05-04,16,MG,Carlos Chagas,3113701.0,city,1,5.3087,0,0,0,0.0,18837.0,False,False
10517,19,2020-05-04,31,MG,Carmo da Cachoeira,3113909.0,city,1,8.21693,0,0,0,0.0,12170.0,False,False
10518,19,2020-05-04,39,MG,Carmo do Cajuru,3114204.0,city,4,17.79518,0,0,0,0.0,22478.0,False,False
10519,19,2020-05-04,21,MG,Cataguases,3115300.0,city,4,5.3246,0,1,0,0.25,75123.0,False,False
10520,19,2020-05-04,4,MG,Catuji,3115458.0,city,3,47.53605,0,0,0,0.0,6311.0,False,False
10521,19,2020-05-04,29,MG,Centralina,3115805.0,city,1,9.66184,0,1,0,1.0,10350.0,False,False
10522,19,2020-05-04,24,MG,Conceição das Alagoas,3117306.0,city,2,7.170260000000001,0,0,0,0.0,27893.0,False,False
10523,19,2020-05-04,18,MG,Conselheiro Lafaiete,3118304.0,city,17,13.22042,1,0,0,0.0,128589.0,False,False
10524,19,2020-05-04,43,MG,Contagem,3118601.0,city,56,8.43558,0,3,0,0.0536,663855.0,False,False
10525,19,2020-05-04,18,MG,Coromandel,3119302.0,city,7,25.023239999999998,0,0,0,0.0,27974.0,False,False
10526,19,2020-05-04,49,MG,Coronel Fabriciano,3119401.0,city,6,5.46175,0,0,0,0.0,109855.0,False,False
10527,19,2020-05-04,15,MG,Curvelo,3120904.0,city,2,2.49598,0,0,0,0.0,80129.0,False,False
10528,19,2020-05-04,6,MG,Diogo de Vasconcelos,3121704.0,city,0,,0,0,0,0.0,3802.0,False,False
10529,19,2020-05-04,29,MG,Divinésia,3121902.0,city,1,29.26544,0,0,0,0.0,3417.0,False,False
10530,19,2020-05-04,58,MG,Divinópolis,3122306.0,city,80,33.58099,1,1,0,0.0125,238230.0,False,False
10531,19,2020-05-04,5,MG,Divisa Nova,3122405.0,city,1,16.63617,0,0,0,0.0,6011.0,False,False
10532,19,2020-05-04,32,MG,Esmeraldas,3124104.0,city,1,1.41739,0,0,0,0.0,70552.0,False,False
10533,19,2020-05-04,17,MG,Espera Feliz,3124203.0,city,5,20.039279999999998,0,0,0,0.0,24951.0,False,False
10534,19,2020-05-04,23,MG,Espinosa,3124302.0,city,1,3.16286,0,1,0,1.0,31617.0,False,False
10535,19,2020-05-04,14,MG,Espírito Santo do Dourado,3124401.0,city,1,21.31287,0,0,0,0.0,4692.0,False,False
10536,19,2020-05-04,11,MG,Estiva,3124500.0,city,3,26.42241,0,0,0,0.0,11354.0,False,False
10537,19,2020-05-04,37,MG,Extrema,3125101.0,city,41,113.1815,5,1,0,0.0244,36225.0,False,False
10538,19,2020-05-04,9,MG,Faria Lemos,3125309.0,city,1,30.854670000000002,0,0,0,0.0,3241.0,False,False
10539,19,2020-05-04,24,MG,Ferros,3125903.0,city,5,50.9165,0,0,0,0.0,9820.0,False,False
10540,19,2020-05-04,29,MG,Formiga,3126109.0,city,2,2.95495,0,0,0,0.0,67683.0,False,False
10541,19,2020-05-04,2,MG,Fronteira,3127008.0,city,1,5.52395,0,0,0,0.0,18103.0,False,False
10542,19,2020-05-04,29,MG,Frutal,3127107.0,city,5,8.40393,0,0,0,0.0,59496.0,False,False
10543,19,2020-05-04,21,MG,Goianá,3127388.0,city,2,50.42864,0,0,0,0.0,3966.0,False,False
10544,19,2020-05-04,40,MG,Governador Valadares,3127701.0,city,28,10.00411,1,3,0,0.1071,279885.0,False,False
10545,19,2020-05-04,21,MG,Guaranésia,3128303.0,city,1,5.25735,0,0,0,0.0,19021.0,False,False
10546,19,2020-05-04,18,MG,Guaxupé,3128709.0,city,3,5.77845,0,0,0,0.0,51917.0,False,False
10547,19,2020-05-04,39,MG,Guimarânia,3128907.0,city,1,12.43936,0,0,0,0.0,8039.0,False,False
10548,19,2020-05-04,6,MG,Ibiaí,3129608.0,city,1,11.91185,0,0,0,0.0,8395.0,False,False
10549,19,2020-05-04,24,MG,Ibirité,3129806.0,city,11,6.10419,0,0,0,0.0,180204.0,False,False
10550,19,2020-05-04,5,MG,Icaraí de Minas,3130051.0,city,1,8.34028,0,0,0,0.0,11990.0,False,False
10551,19,2020-05-04,3,MG,Igarapé,3130101.0,city,1,2.32315,0,0,0,0.0,43045.0,False,False
10552,19,2020-05-04,9,MG,Imbé de Minas,3130556.0,city,1,14.486460000000001,0,0,0,0.0,6903.0,False,False
10553,19,2020-05-04,45,MG,Importados/Indefinidos,,city,33,,7,0,0,0.0,,False,False
10554,19,2020-05-04,27,MG,Ipaba,3131158.0,city,2,10.74864,0,0,0,0.0,18607.0,False,False
10555,19,2020-05-04,54,MG,Ipatinga,3131307.0,city,17,6.4538199999999994,0,0,0,0.0,263410.0,False,False
10556,19,2020-05-04,11,MG,Ipiaçu,3131406.0,city,1,23.69107,0,1,0,1.0,4221.0,False,False
10557,19,2020-05-04,24,MG,Ipuiúna,3131505.0,city,1,9.921619999999999,0,0,0,0.0,10079.0,False,False
10558,19,2020-05-04,32,MG,Itabira,3131703.0,city,10,8.32917,0,1,0,0.1,120060.0,False,False
10559,19,2020-05-04,2,MG,Itacarambi,3132107.0,city,1,5.50873,0,0,0,0.0,18153.0,False,False
10560,19,2020-05-04,18,MG,Itaguara,3132206.0,city,2,14.9723,0,0,0,0.0,13358.0,False,False
10561,19,2020-05-04,25,MG,Itajubá,3132404.0,city,11,11.35554,0,0,0,0.0,96869.0,False,False
10562,19,2020-05-04,9,MG,Itamonte,3133006.0,city,2,12.83779,0,0,0,0.0,15579.0,False,False
10563,19,2020-05-04,26,MG,Itanhandu,3133105.0,city,5,32.613659999999996,0,0,0,0.0,15331.0,False,False
10564,19,2020-05-04,16,MG,Itaobim,3133303.0,city,1,4.74789,0,0,0,0.0,21062.0,False,False
10565,19,2020-05-04,25,MG,Itapecerica,3133501.0,city,8,36.76133,0,0,0,0.0,21762.0,False,False
10566,19,2020-05-04,28,MG,Itapeva,3133600.0,city,2,20.44363,0,0,0,0.0,9783.0,False,False
10567,19,2020-05-04,6,MG,Itatiaiuçu,3133709.0,city,2,17.94366,0,0,0,0.0,11146.0,False,False
10568,19,2020-05-04,19,MG,Itaúna,3133808.0,city,1,1.0728,0,0,0,0.0,93214.0,False,False
10569,19,2020-05-04,24,MG,Ituiutaba,3134202.0,city,4,3.8215,0,0,0,0.0,104671.0,False,False
10570,19,2020-05-04,24,MG,Jaboticatubas,3134608.0,city,2,9.92901,0,0,0,0.0,20143.0,False,False
10571,19,2020-05-04,30,MG,Janaúba,3135100.0,city,3,4.18714,0,0,0,0.0,71648.0,False,False
10572,19,2020-05-04,29,MG,Jeceaba,3135407.0,city,1,20.35831,0,0,0,0.0,4912.0,False,False
10573,19,2020-05-04,26,MG,João Monlevade,3136207.0,city,5,6.25704,0,0,0,0.0,79910.0,False,False
10574,19,2020-05-04,5,MG,Juatuba,3136652.0,city,1,3.7111300000000003,0,0,0,0.0,26946.0,False,False
